CountryName,CountryCode,Year,BirthRate,DeathRate,CountryName_fsi,CountryName_wb,Region,IncomeGroup,Country,Year_fsi,Rank,Total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,Population,GDP
Sri Lanka,LKA,2014,16.849,6.282,Sri Lanka,Sri Lanka,South Asia,Lower middle income,Sri Lanka,2014,30th,92.6,8.2,9.4,9.3,6.2,7.5,7.6,8.3,5.3,9.1,6.5,8.5,6.7,20778000,79356449841
Sri Lanka,LKA,2015,16.609,6.368,Sri Lanka,Sri Lanka,South Asia,Lower middle income,Sri Lanka,2015,34th,90.7,7.9,9.1,9.3,5.9,7.6,7.8,8,5.6,8.8,6,8.2,6.4,20970000,80604080689
Sri Lanka,LKA,2016,16.364,6.459,Sri Lanka,Sri Lanka,South Asia,Lower middle income,Sri Lanka,2016,43rd,87.7,7.6,8.8,9.2,5.6,7.3,7.9,7.4,5.3,8.5,5.7,7.9,6.5,21203000,82401038710
Sri Lanka,LKA,2017,16.106,6.554,Sri Lanka,Sri Lanka,South Asia,Lower middle income,Sri Lanka,2017,47th,86.6,7.4,8.8,9,5.4,7.1,7.7,6.9,5.1,8.3,6.2,8.4,6.3,21444000,87428128124
Sri Lanka,LKA,2018,15.831,6.651,Sri Lanka,Sri Lanka,South Asia,Lower middle income,Sri Lanka,2018,50th,84.89668809,7.1,8.8,8.7,5.487433465,6.8,7.409254624,6.6,4.8,8.4,6.7,8.1,6,21670000,87963042341
Sri Lanka,LKA,2019,15.544,6.75,Sri Lanka,Sri Lanka,South Asia,Lower middle income,Sri Lanka,2019,46th,84,6.8,9.1,9,5.5,6.5,7.1,6.9,4.5,8.4,6,7.8,6.3,21803000,83990946939
St. Kitts and Nevis,KNA,1960,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,51199,12366563.61
St. Kitts and Nevis,KNA,1961,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,51196,12483229.31
St. Kitts and Nevis,KNA,1962,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,50961,12541562.15
St. Kitts and Nevis,KNA,1963,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,50529,12833226.39
St. Kitts and Nevis,KNA,1964,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,49928,13416554.86
St. Kitts and Nevis,KNA,1965,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,49209,13593932.32
St. Kitts and Nevis,KNA,1966,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,48351,14469078.18
St. Kitts and Nevis,KNA,1967,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,47388,16742338.25
St. Kitts and Nevis,KNA,1968,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,46399,14600000
St. Kitts and Nevis,KNA,1969,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,45529,15850000
St. Kitts and Nevis,KNA,1970,25.8,10.9,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44878,16300000
St. Kitts and Nevis,KNA,1971,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44489,19624746.45
St. Kitts and Nevis,KNA,1972,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44318,22944849.12
St. Kitts and Nevis,KNA,1973,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44304,24196018.38
St. Kitts and Nevis,KNA,1974,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44322,31514856.31
St. Kitts and Nevis,KNA,1975,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44271,33364055.3
St. Kitts and Nevis,KNA,1976,26.9,9.7,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44140,30095602.29
St. Kitts and Nevis,KNA,1977,27.8,11.6,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,43944,44496296.3
St. Kitts and Nevis,KNA,1978,24.1,10.6,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,43703,49433333.33
St. Kitts and Nevis,KNA,1979,27.7,12.1,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,43452,58840740.74
St. Kitts and Nevis,KNA,1980,26.8,11.3,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,43201,68459259.26
St. Kitts and Nevis,KNA,1981,25.9,10.2,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,42963,80888888.89
St. Kitts and Nevis,KNA,1982,29.1,11.2,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,42733,86022222.22
St. Kitts and Nevis,KNA,1983,24.1,10.6,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,42477,86874074.07
St. Kitts and Nevis,KNA,1984,25.3,10.9,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,42198,98603703.7
St. Kitts and Nevis,KNA,1985,23.1,10.2,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,41874,111007407.4
St. Kitts and Nevis,KNA,1986,23,10.5,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,41479,130685185.2
St. Kitts and Nevis,KNA,1987,23.6,10.4,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,41041,147748148.1
St. Kitts and Nevis,KNA,1988,21.3,10.5,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,40633,172692592.6
St. Kitts and Nevis,KNA,1989,22.3,10.9,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,40354,192518518.5
St. Kitts and Nevis,KNA,1990,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,40260,217259259.3
St. Kitts and Nevis,KNA,1991,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,40381,220540740.7
St. Kitts and Nevis,KNA,1992,21.5,10.5,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,40691,242137037
St. Kitts and Nevis,KNA,1993,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,41141,263755555.6
St. Kitts and Nevis,KNA,1994,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,41618,295159259.3
St. Kitts and Nevis,KNA,1995,19.4,9.4,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,42077,313485185.2
St. Kitts and Nevis,KNA,1996,19.7,11.2,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,42472,333944444.4
St. Kitts and Nevis,KNA,1997,20.5,12.3,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,42857,374641308
St. Kitts and Nevis,KNA,1998,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,43225,383257331.4
St. Kitts and Nevis,KNA,1999,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,43622,406595484.4
St. Kitts and Nevis,KNA,2000,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44083,421695769.8
St. Kitts and Nevis,KNA,2001,17.3,7.6,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,44602,458643829
St. Kitts and Nevis,KNA,2002,17.3,10.8,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,45168,481077373.7
St. Kitts and Nevis,KNA,2003,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,45749,469869869.9
St. Kitts and Nevis,KNA,2004,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,46323,506900000
St. Kitts and Nevis,KNA,2005,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,46852,547203703.7
St. Kitts and Nevis,KNA,2006,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,47333,644411111.1
St. Kitts and Nevis,KNA,2007,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,47769,689285185.2
St. Kitts and Nevis,KNA,2008,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,48178,751233333.3
St. Kitts and Nevis,KNA,2009,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,48599,747862963
St. Kitts and Nevis,KNA,2010,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,49011,760170370.4
St. Kitts and Nevis,KNA,2011,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,49442,817759259.3
St. Kitts and Nevis,KNA,2012,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,49881,800414814.8
St. Kitts and Nevis,KNA,2013,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,50328,839770370.4
St. Kitts and Nevis,KNA,2014,12.6,8.1,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,50776,916566666.7
St. Kitts and Nevis,KNA,2015,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,51204,923155555.6
St. Kitts and Nevis,KNA,2016,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,51629,1008888889
St. Kitts and Nevis,KNA,2017,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,52036,1060740741
St. Kitts and Nevis,KNA,2018,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,52438,1078518519
St. Kitts and Nevis,KNA,2019,,,St. Kitts and Nevis,St. Kitts and Nevis,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,52834,1164814815
St. Lucia,LCA,1960,48.988,13.588,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,89698,
St. Lucia,LCA,1961,47.986,13.078,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,90718,
St. Lucia,LCA,1962,46.882,12.566,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,91892,
St. Lucia,LCA,1963,45.746,12.051,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,93214,
St. Lucia,LCA,1964,44.636,11.54,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,94637,
St. Lucia,LCA,1965,43.577,11.041,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,96138,
St. Lucia,LCA,1966,42.561,10.568,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,97721,
St. Lucia,LCA,1967,41.562,10.129,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,99370,
St. Lucia,LCA,1968,40.576,9.732,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,101028,
St. Lucia,LCA,1969,39.629,9.377,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,102599,
St. Lucia,LCA,1970,38.786,9.061,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,104016,
St. Lucia,LCA,1971,38.117,8.778,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,105244,
St. Lucia,LCA,1972,37.651,8.516,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,106303,
St. Lucia,LCA,1973,37.382,8.265,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,107311,
St. Lucia,LCA,1974,37.28,8.022,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,108389,
St. Lucia,LCA,1975,37.268,7.786,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,109634,
St. Lucia,LCA,1976,37.245,7.559,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,111074,
St. Lucia,LCA,1977,37.117,7.344,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,112685,
St. Lucia,LCA,1978,36.819,7.147,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,114398,
St. Lucia,LCA,1979,36.329,6.966,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,116148,
St. Lucia,LCA,1980,35.664,6.797,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,117828,170370370.4
St. Lucia,LCA,1981,34.877,6.635,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,119435,194444444.4
St. Lucia,LCA,1982,34.053,6.477,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,120987,183333333.3
St. Lucia,LCA,1983,33.257,6.325,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,122571,197037037
St. Lucia,LCA,1984,32.511,6.185,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,124296,251481481.5
St. Lucia,LCA,1985,31.818,6.072,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,126246,284444444.4
St. Lucia,LCA,1986,31.161,6.002,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,128448,340000000
St. Lucia,LCA,1987,30.499,5.987,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,130868,375555555.6
St. Lucia,LCA,1988,29.804,6.027,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,133364,429629629.6
St. Lucia,LCA,1989,29.067,6.116,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,135787,486666666.7
St. Lucia,LCA,1990,28.288,6.239,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,138019,579629629.6
St. Lucia,LCA,1991,27.475,6.377,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,140001,613703703.7
St. Lucia,LCA,1992,26.642,6.507,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,141758,674074074.1
St. Lucia,LCA,1993,25.796,6.612,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,143402,684814814.8
St. Lucia,LCA,1994,24.933,6.682,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,145080,713703703.7
St. Lucia,LCA,1995,24.034,6.717,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,146871,762962963
St. Lucia,LCA,1996,23.07,6.722,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,148837,788888888.9
St. Lucia,LCA,1997,22.033,6.713,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,150920,805925925.9
St. Lucia,LCA,1998,20.93,6.7,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,153023,877407407.4
St. Lucia,LCA,1999,19.787,6.686,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,154988,921851851.9
St. Lucia,LCA,2000,18.647,6.666,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,156737,932592592.6
St. Lucia,LCA,2001,17.562,6.633,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,158184,892592592.6
St. Lucia,LCA,2002,16.58,6.583,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,159392,900000000
St. Lucia,LCA,2003,15.733,6.516,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,160530,987407407.4
St. Lucia,LCA,2004,15.037,6.441,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,161821,1066666667
St. Lucia,LCA,2005,14.493,6.372,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,163408,1135555556
St. Lucia,LCA,2006,14.083,6.33,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,165378,1268319185
St. Lucia,LCA,2007,13.766,6.327,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,167644,1336088815
St. Lucia,LCA,2008,13.505,6.37,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,170011,1437731111
St. Lucia,LCA,2009,13.28,6.457,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,172223,1401507889
St. Lucia,LCA,2010,13.08,6.577,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,174092,1486758037
St. Lucia,LCA,2011,12.901,6.712,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,175538,1576988407
St. Lucia,LCA,2012,12.747,6.84,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,176654,1605146778
St. Lucia,LCA,2013,12.618,6.947,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,177505,1664816741
St. Lucia,LCA,2014,12.502,7.028,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,178307,1755130815
St. Lucia,LCA,2015,12.389,7.084,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,179131,1808079889
St. Lucia,LCA,2016,12.271,7.123,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,180028,1865513444
St. Lucia,LCA,2017,12.143,7.16,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,180955,1996771444
St. Lucia,LCA,2018,12,7.205,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,181890,2065127259
St. Lucia,LCA,2019,11.839,7.263,St. Lucia,St. Lucia,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,182795,2118791556
St. Martin (French part),MAF,1960,,,St. Martin (French part),St. Martin (French part),Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,3898,
Fragile and conflict affected situations,FCS,1960,46.56631313,23.81635212,,,,,,,,,,,,,,,,,,,,,208280083,
Not classified,INX,1960,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1961,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1961,46.50312482,23.3571839,,,,,,,,,,,,,,,,,,,,,213082100,
Fragile and conflict affected situations,FCS,1962,46.42824444,22.91071671,,,,,,,,,,,,,,,,,,,,,218087139,
Not classified,INX,1962,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1963,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1963,46.33724415,22.47552298,,,,,,,,,,,,,,,,,,,,,223284589,
Fragile and conflict affected situations,FCS,1964,46.22913437,22.05041662,,,,,,,,,,,,,,,,,,,,,228670583,
Not classified,INX,1964,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1965,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1965,46.10676635,21.63474091,,,,,,,,,,,,,,,,,,,,,234243249,
Fragile and conflict affected situations,FCS,1966,45.97670204,21.22876185,,,,,,,,,,,,,,,,,,,,,240005133,
Not classified,INX,1966,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1967,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1967,45.8476651,20.83373871,,,,,,,,,,,,,,,,,,,,,245962230,
Fragile and conflict affected situations,FCS,1968,45.72562308,20.45010367,,,,,,,,,,,,,,,,,,,,,252116419,40416662121
Not classified,INX,1968,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1969,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1969,45.61281598,20.0781767,,,,,,,,,,,,,,,,,,,,,258473157,45073674742
Fragile and conflict affected situations,FCS,1970,45.51044938,19.71792894,,,,,,,,,,,,,,,,,,,,,265037231,54717416892
Not classified,INX,1970,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1971,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1971,45.41803745,19.36907824,,,,,,,,,,,,,,,,,,,,,271800288,55563920225
Fragile and conflict affected situations,FCS,1972,45.33098371,19.0319816,,,,,,,,,,,,,,,,,,,,,278767597,63035786208
Not classified,INX,1972,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1973,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1973,45.24483367,18.70723292,,,,,,,,,,,,,,,,,,,,,285961194,77124857817
Fragile and conflict affected situations,FCS,1974,45.15653018,18.3954201,,,,,,,,,,,,,,,,,,,,,293417700,1.14501E+11
Not classified,INX,1974,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1975,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1975,45.06336781,18.09765728,,,,,,,,,,,,,,,,,,,,,301154406,1.28559E+11
Fragile and conflict affected situations,FCS,1976,44.96422815,17.81492942,,,,,,,,,,,,,,,,,,,,,309196463,1.51048E+11
Not classified,INX,1976,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1977,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1977,44.85688201,17.54585816,,,,,,,,,,,,,,,,,,,,,317520801,1.66429E+11
Fragile and conflict affected situations,FCS,1978,44.73764561,17.28857072,,,,,,,,,,,,,,,,,,,,,326050578,1.83362E+11
Not classified,INX,1978,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1979,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1979,44.60249124,17.04014921,,,,,,,,,,,,,,,,,,,,,334679714,2.31354E+11
Fragile and conflict affected situations,FCS,1980,44.44586999,16.79795503,,,,,,,,,,,,,,,,,,,,,343334222,2.86988E+11
Not classified,INX,1980,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1981,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1981,44.19268311,16.49659924,,,,,,,,,,,,,,,,,,,,,352006783,3.99739E+11
Fragile and conflict affected situations,FCS,1982,43.96668745,16.25587968,,,,,,,,,,,,,,,,,,,,,360736356,3.84026E+11
Not classified,INX,1982,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1983,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1983,43.72629897,16.01945365,,,,,,,,,,,,,,,,,,,,,369569548,3.27424E+11
Fragile and conflict affected situations,FCS,1984,43.47765407,15.79065836,,,,,,,,,,,,,,,,,,,,,378570396,2.96007E+11
Not classified,INX,1984,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1985,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1985,43.1804033,15.56387934,,,,,,,,,,,,,,,,,,,,,387802210,3.0801E+11
Fragile and conflict affected situations,FCS,1986,42.88778407,15.34527834,,,,,,,,,,,,,,,,,,,,,397235010,3.01709E+11
Not classified,INX,1986,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1987,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1987,42.5554851,15.14204936,,,,,,,,,,,,,,,,,,,,,406892515,3.1542E+11
Fragile and conflict affected situations,FCS,1988,42.22644367,14.96069461,,,,,,,,,,,,,,,,,,,,,416947257,3.15383E+11
Not classified,INX,1988,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1989,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1989,41.90676342,14.78917876,,,,,,,,,,,,,,,,,,,,,427617018,2.99721E+11
Fragile and conflict affected situations,FCS,1990,41.62755696,14.60470953,,,,,,,,,,,,,,,,,,,,,440937023,4.62179E+11
Not classified,INX,1990,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,1991,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,1991,41.36640231,14.47840472,,,,,,,,,,,,,,,,,,,,,453319269,2.92122E+11
Fragile and conflict affected situations,FCS,1992,41.09022369,14.37346139,,,,,,,,,,,,,,,,,,,,,466482751,3.03293E+11
Not classified,INX,1992,,,,,,,,,,,,,,,,,,,,,,,,
